,Student_ID,Term,Section_ID,Instructor_ID,Main_CourseID,Age,FirstGen,Military,FosterYouth,DSPS,FinAid,Units_Attempted_Beg_Of_Term,GPA_Beg_Of_Term,TermUnitsAttempted,K12_Student,First_Time_College_Student,Nonresident_Tuition_Exempt,International,Nonresident,WR_Center,Main_Course_SuccessFlag,Main_Course_GradePoints,HS_GPA,Online,N_Center_Visits,Center_Attendance_Hours,N_Conf,WR_Center_FailFlag,HS_GPA_Flag,CC_GPA_Flag,Gender_Female,Gender_Male,Ethnicity_Asian,Ethnicity_Hispanic / Latino,Ethnicity_Mixed Ethnicity,"Ethnicity_White, Non-Hispanic"
2459,1583,Year 2 Fall,154,2019,ENG 1,18,1,0,0,0,1,10.0,4.0,17.0,0,1,0,0,0,1,1,4,3.8,0,4.0,4.6549716666672,0.0,1.0,1,1,0,1,0,1,0,0
2460,1588,Year 2 Fall,216,8605,ENG 1,19,1,0,0,0,1,23.0,0.956521739130435,14.0,0,0,0,0,0,1,1,2,2.3,0,37.0,30.908956111206,4.0,0.0,1,1,1,0,0,1,0,0
2461,1595,Year 2 Fall,136,8483,ENG 1,19,1,0,0,1,1,23.0,2.8695652173913,13.0,0,0,0,0,0,1,1,2,,0,85.0,33.823201666673,13.0,0.0,0,1,0,1,1,0,0,0
2462,1620,Year 2 Fall,141,5224,ENG 1,19,0,0,0,1,0,21.0,3.38095238095238,9.0,0,0,0,0,0,0,1,4,3.55,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
2463,1626,Year 2 Fall,223,8483,ENG 1,19,0,0,0,0,1,21.0,2.71428571428571,15.0,0,0,0,0,0,0,1,2,2.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
2464,1634,Year 2 Fall,217,8975,ENG 1,20,0,0,0,0,1,8.0,0.0,0.0,0,1,0,0,0,1,0,0,1.5,0,1.0,0.127520277765062,0.0,1.0,1,1,0,1,0,0,1,0
2465,1703,Year 2 Fall,116,1612,ENG 1,19,1,0,0,0,1,29.0,2.86206896551724,0.0,0,0,0,0,0,0,0,0,2.7,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
2466,1715,Year 2 Fall,218,2321,ENG 1,18,0,0,0,0,1,39.0,3.38461538461538,9.0,0,0,0,0,0,1,1,4,2.7,0,23.0,19.585246111287,5.0,0.0,1,1,1,0,0,0,0,1
2467,1716,Year 2 Fall,148,910,ENG 1,19,0,0,0,0,0,0.0,,7.0,0,1,0,0,0,0,1,4,3.0,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1
2468,1720,Year 2 Fall,218,2321,ENG 1,18,0,0,0,0,1,28.0,2.14285714285714,9.0,0,0,0,0,0,1,1,3,1.99,0,27.0,21.3104569445716,4.0,0.0,1,1,1,0,1,0,0,0
2469,1721,Year 2 Fall,124,4776,ENG 1,18,0,0,0,0,0,4.0,4.0,12.0,0,1,0,0,0,0,1,3,3.33,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
2470,1728,Year 2 Fall,133,9935,ENG 1,18,0,0,0,0,0,3.0,4.0,15.0,0,1,0,0,0,1,1,4,3.9,0,50.0,36.8304247221019,8.0,0.0,1,1,0,1,0,0,0,1
2471,1738,Year 2 Fall,141,5224,ENG 1,19,0,0,0,0,0,11.0,3.72727272727273,12.0,0,0,0,0,0,1,1,4,3.0,0,28.0,44.2138566664854,24.0,0.0,1,1,0,1,1,0,0,0
2472,1757,Year 2 Fall,126,2017,ENG 1,19,1,0,0,0,0,28.0,3.32142857142857,7.5,0,0,0,0,0,0,1,3,3.1,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2473,1774,Year 2 Fall,128,1649,ENG 1,17,0,0,0,0,1,0.0,,10.0,0,1,0,0,0,0,0,0,3.4,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1
2474,1804,Year 2 Fall,125,1833,ENG 1,18,0,0,0,0,0,31.0,3.74193548387097,15.0,0,0,0,0,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0
2475,1815,Year 2 Fall,141,5224,ENG 1,19,1,0,0,0,0,22.0,1.86363636363636,12.0,0,0,0,0,0,0,0,0,2.36,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2476,1819,Year 2 Fall,149,1658,ENG 1,18,1,0,0,0,1,3.0,3.0,9.0,0,0,0,0,0,0,0,1,2.7,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
2477,1823,Year 2 Fall,156,1612,ENG 1,19,1,0,0,0,0,27.0,3.11111111111111,3.0,0,0,0,0,0,1,0,0,2.4,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
2478,1831,Year 2 Fall,117,9589,ENG 1,18,0,0,0,0,0,11.0,2.18181818181818,12.0,0,1,0,0,0,0,1,4,3.15,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2480,1855,Year 2 Fall,162,1938,ENG 1,19,1,0,0,0,1,15.0,0.8,0.0,0,0,0,0,0,0,0,0,3.06,1,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
2481,1890,Year 2 Fall,124,4776,ENG 1,19,0,0,0,0,1,20.0,1.8,0.0,0,0,0,0,0,0,0,0,1.8,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2482,1906,Year 2 Fall,141,5224,ENG 1,19,0,0,0,1,1,17.0,2.47058823529412,6.0,0,0,0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2483,1920,Year 2 Fall,160,2321,ENG 1,19,1,0,0,0,0,27.0,3.55555555555556,15.0,0,0,0,0,0,0,1,3,,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
2484,2018,Year 2 Fall,156,1612,ENG 1,19,1,0,0,0,0,32.0,1.1875,11.0,0,0,0,0,0,0,0,0,2.37,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2485,2029,Year 2 Fall,216,8605,ENG 1,21,1,0,0,1,1,14.0,2.85714285714286,6.0,0,0,0,0,0,1,0,0,3.5,0,8.0,34.8436036110587,4.0,0.0,1,1,0,1,0,0,1,0
2486,2042,Year 2 Fall,132,1515,ENG 1,19,0,0,0,0,1,45.0,3.37777777777778,15.0,0,0,0,0,0,0,1,3,3.1,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
2487,2044,Year 2 Fall,148,910,ENG 1,17,1,0,0,0,0,0.0,,7.0,0,1,0,0,0,0,0,0,2.8,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0
2488,2046,Year 2 Fall,160,2321,ENG 1,28,0,0,0,0,1,30.5,3.83606557377049,9.5,0,0,0,0,0,0,1,3,2.62,1,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2489,2050,Year 2 Fall,146,2001,ENG 1,18,0,0,0,0,0,12.0,2.33333333333333,14.0,0,1,0,0,0,1,1,3,2.8,0,10.0,18.2124352777667,1.0,1.0,1,1,0,1,0,0,1,0
2490,2058,Year 2 Fall,151,3984,ENG 1,20,0,0,0,0,1,21.0,2.38095238095238,10.0,0,0,0,0,0,0,1,3,2.19,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2491,2060,Year 2 Fall,161,4550,ENG 1,19,0,0,0,0,0,0.0,,17.0,0,0,0,0,0,0,1,2,3.5,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0
2494,2116,Year 2 Fall,153,2038,ENG 1,18,0,0,0,0,0,4.0,2.0,18.5,0,1,0,0,0,1,1,4,3.63,0,18.0,37.4659880557326,3.0,0.0,1,1,1,0,1,0,0,0
2495,2140,Year 2 Fall,130,2017,ENG 1,26,1,0,0,0,1,15.0,1.2,4.0,0,0,0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
2496,2147,Year 2 Fall,150,2357,ENG 1,28,1,0,0,0,0,22.0,2.0,8.0,0,0,0,0,0,0,1,3,3.1,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
2497,2168,Year 2 Fall,218,2321,ENG 1,19,1,0,0,0,1,16.0,3.6875,12.0,0,0,0,0,0,1,1,4,3.2,0,39.0,34.2184900002347,4.0,0.0,1,1,0,1,1,0,0,0
2498,2174,Year 2 Fall,218,2321,ENG 1,19,1,0,0,0,1,24.0,1.91666666666667,9.0,0,0,1,0,0,1,0,1,2.77,0,21.0,21.4866899999645,4.0,0.0,1,1,0,1,0,0,1,0
2499,2184,Year 2 Fall,126,2017,ENG 1,19,0,0,0,0,0,27.0,2.96296296296296,16.0,0,0,0,0,0,0,1,4,2.8,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2500,2187,Year 2 Fall,124,4776,ENG 1,19,0,0,0,0,0,25.0,3.16,12.0,0,0,0,0,0,0,1,3,3.26,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
2501,2207,Year 2 Fall,143,9412,ENG 1,21,1,0,0,0,0,41.5,3.49397590361446,13.0,0,0,0,1,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
2502,2215,Year 2 Fall,139,1953,ENG 1,19,0,0,0,0,1,24.0,3.54166666666667,10.0,0,0,0,0,0,1,1,3,,0,18.0,9.79593611107933,6.0,1.0,0,1,0,1,0,0,0,1
2503,2217,Year 2 Fall,128,1649,ENG 1,19,0,0,0,0,1,37.0,2.18918918918919,4.0,0,0,0,0,0,0,0,1,3.05,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2504,2233,Year 2 Fall,120,8483,ENG 1,19,1,0,0,0,0,36.5,4.0,15.0,0,0,0,1,0,1,1,3,,0,21.0,21.9161633333233,15.0,0.0,0,1,1,0,1,0,0,0
2505,2238,Year 2 Fall,142,2001,ENG 1,20,0,0,0,1,0,12.0,1.33333333333333,4.0,0,0,0,0,0,0,0,0,2.4,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
2506,2240,Year 2 Fall,117,9589,ENG 1,19,0,0,0,0,1,33.0,3.15151515151515,16.0,0,0,0,0,0,0,1,2,3.1,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
2507,2248,Year 2 Fall,141,5224,ENG 1,18,0,0,0,0,0,14.0,3.42857142857143,13.0,0,0,0,0,0,0,1,4,2.54,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2508,2252,Year 2 Fall,145,1953,ENG 1,21,1,0,0,0,1,42.5,3.92941176470588,15.0,0,0,0,0,0,1,1,4,,0,25.0,34.9899672221475,7.0,0.0,0,1,1,0,1,0,0,0
2509,2257,Year 2 Fall,123,1660,ENG 1,18,1,0,0,0,0,3.0,4.0,14.5,0,1,0,0,0,0,1,4,3.64,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
2510,2258,Year 2 Fall,224,2358,ENG 1,19,0,0,0,0,0,19.0,1.47368421052632,8.0,0,0,0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2511,2264,Year 2 Fall,215,9935,ENG 1,19,0,0,0,1,1,12.0,3.0,6.0,0,0,0,0,0,1,0,0,2.7,0,5.0,1.76275916669104,2.0,1.0,1,1,0,1,1,0,0,0
2512,2270,Year 2 Fall,153,2038,ENG 1,19,1,0,0,0,1,29.0,1.93103448275862,13.0,0,0,0,0,0,0,1,3,3.17,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2513,2277,Year 2 Fall,123,1660,ENG 1,18,0,0,0,0,0,0.0,,12.0,0,1,0,0,0,0,1,4,3.3,0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1
2514,2278,Year 2 Fall,116,1612,ENG 1,18,1,0,0,0,0,0.0,,18.0,0,1,0,0,0,0,1,4,3.34,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0
2515,2289,Year 2 Fall,217,8975,ENG 1,18,0,0,0,1,1,8.0,3.375,14.0,0,0,0,0,0,1,1,4,3.34,0,41.0,38.323278333346,25.0,0.0,1,1,0,1,0,1,0,0
2516,2314,Year 2 Fall,142,2001,ENG 1,18,0,0,0,0,1,0.0,,15.0,0,1,0,0,0,1,1,3,3.6,0,30.0,28.2499241667986,8.0,0.0,1,0,1,0,0,0,0,1
2517,2316,Year 2 Fall,132,1515,ENG 1,19,0,0,0,0,0,39.0,3.51282051282051,18.0,0,0,0,0,0,0,1,3,3.89,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2518,2323,Year 2 Fall,224,2358,ENG 1,18,0,0,0,0,0,39.0,3.46153846153846,17.0,0,0,0,0,0,0,1,2,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
2519,2326,Year 2 Fall,116,1612,ENG 1,19,1,0,0,0,1,34.5,3.71014492753623,11.0,0,0,0,0,0,0,1,4,3.6,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2520,2329,Year 2 Fall,139,1953,ENG 1,19,1,0,0,0,1,28.0,2.78571428571429,15.0,0,0,1,0,0,0,1,3,2.8,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
2521,2344,Year 2 Fall,128,1649,ENG 1,18,1,0,0,0,1,2.0,4.0,7.0,0,1,0,0,0,0,1,3,3.7,0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0
2522,2346,Year 2 Fall,158,1672,ENG 1,19,0,0,0,0,0,24.5,2.24489795918367,16.0,0,0,0,1,0,0,1,4,,1,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
2523,2350,Year 2 Fall,154,2019,ENG 1,19,0,0,0,0,1,27.0,3.7037037037037,0.0,0,0,0,0,0,0,0,0,3.56,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
2524,2369,Year 2 Fall,134,1900,ENG 1,26,1,1,0,1,1,36.0,3.44444444444444,14.0,0,0,0,0,0,0,1,4,2.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
2525,2377,Year 2 Fall,142,2001,ENG 1,17,1,0,0,0,1,14.0,3.42857142857143,9.0,0,0,0,0,0,0,1,4,3.28,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2526,2393,Year 2 Fall,118,3272,ENG 1,28,1,0,0,0,0,29.5,3.89830508474576,14.0,0,0,0,1,0,1,1,4,,0,65.0,80.783970833487,55.0,0.0,0,1,1,0,1,0,0,0
2527,2395,Year 2 Fall,216,8605,ENG 1,19,1,0,0,0,1,25.0,1.72,14.0,0,0,0,0,0,1,0,0,2.5,0,10.0,11.6719649999672,1.0,1.0,1,1,0,1,0,1,0,0
2528,2398,Year 2 Fall,141,5224,ENG 1,17,0,0,0,0,0,0.0,,12.0,0,1,0,0,0,0,1,4,2.6,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1
2529,2417,Year 2 Fall,124,4776,ENG 1,18,1,0,0,0,1,0.0,,14.0,0,1,0,0,0,1,1,3,3.49,0,27.0,24.8629758335484,2.0,0.0,1,0,1,0,1,0,0,0
2530,2427,Year 2 Fall,223,8483,ENG 1,19,0,0,0,0,0,31.5,3.46031746031746,16.0,0,0,0,0,0,0,1,3,2.8,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2531,2428,Year 2 Fall,152,1980,ENG 1,19,0,0,0,0,0,30.0,2.16666666666667,13.0,0,0,0,0,0,0,1,3,2.81,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2532,2435,Year 2 Fall,120,8483,ENG 1,17,0,0,0,0,1,7.0,4.0,13.0,0,1,0,0,0,0,1,3,3.0,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2533,2439,Year 2 Fall,158,1672,ENG 1,21,1,0,0,0,0,40.5,2.33333333333333,17.0,0,0,0,1,0,0,1,3,,1,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
2534,2446,Year 2 Fall,140,9412,ENG 1,20,0,0,0,0,0,32.5,3.29230769230769,15.0,0,0,0,1,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
2535,2456,Year 2 Fall,142,2001,ENG 1,19,0,0,0,0,0,33.0,4.0,16.5,0,0,0,0,0,0,1,3,3.09,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2536,2461,Year 2 Fall,124,4776,ENG 1,19,1,0,0,0,1,14.0,2.21428571428571,9.0,0,0,0,0,0,1,1,2,2.84,0,13.0,21.5902458331982,1.0,1.0,1,1,0,1,0,1,0,0
2537,2467,Year 2 Fall,123,1660,ENG 1,20,0,0,0,1,0,18.5,3.56756756756757,12.0,0,0,0,0,0,0,1,3,3.7,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
2538,2496,Year 2 Fall,151,3984,ENG 1,18,0,0,0,0,1,14.0,4.0,13.0,0,1,0,0,0,1,1,4,3.42,0,47.0,50.860736388829,7.0,0.0,1,1,1,0,1,0,0,0
2539,2503,Year 2 Fall,162,1938,ENG 1,19,0,0,0,0,0,30.5,3.24590163934426,16.0,0,0,0,1,0,0,1,4,3.0,1,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2540,2504,Year 2 Fall,141,5224,ENG 1,21,0,0,0,0,0,14.5,2.75862068965517,15.0,0,0,0,1,0,0,0,0,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
2541,2505,Year 2 Fall,158,1672,ENG 1,20,0,0,0,0,0,36.5,2.64383561643836,13.0,0,0,0,1,0,0,1,3,,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
2542,2516,Year 2 Fall,159,8975,ENG 1,18,1,0,0,0,1,20.0,1.3,3.0,0,0,0,0,0,1,0,0,3.2,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,0
2543,2562,Year 2 Fall,145,1953,ENG 1,19,0,0,0,0,0,29.5,3.66101694915254,15.0,0,0,0,1,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
2544,2563,Year 2 Fall,125,1833,ENG 1,19,0,0,0,0,1,14.0,0.857142857142857,13.0,0,0,0,0,0,0,1,2,2.5,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2545,2574,Year 2 Fall,161,4550,ENG 1,19,0,0,0,0,0,44.0,3.34090909090909,18.0,0,0,0,0,0,0,1,2,3.4,1,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2546,2580,Year 2 Fall,157,9569,ENG 1,23,1,0,0,0,1,25.0,3.88,18.0,0,0,0,0,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
2547,2591,Year 2 Fall,214,1515,ENG 1,19,0,0,0,0,0,47.0,3.19148936170213,20.0,0,0,0,0,0,1,1,2,2.73,0,18.0,20.5286933334006,5.0,0.0,1,1,0,1,0,0,0,1
2548,2592,Year 2 Fall,143,9412,ENG 1,18,0,0,0,0,0,27.0,3.62962962962963,15.0,0,0,0,0,0,0,1,4,3.0,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2549,2595,Year 2 Fall,216,8605,ENG 1,20,1,0,0,0,1,24.0,1.875,9.0,0,0,0,0,0,1,0,0,2.5,0,5.0,3.16525527768665,1.0,1.0,1,1,0,1,0,1,0,0
2550,2596,Year 2 Fall,138,1900,ENG 1,19,0,0,0,0,0,36.5,3.34246575342466,16.0,0,0,0,1,0,0,1,4,3.0,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2551,2603,Year 2 Fall,214,1515,ENG 1,18,1,0,0,0,1,16.0,4.0,15.0,0,0,0,0,0,1,1,3,3.0,0,16.0,22.6200769444969,5.0,0.0,1,1,0,1,0,0,1,0
2552,2613,Year 2 Fall,142,2001,ENG 1,18,0,0,0,0,0,7.0,3.42857142857143,9.0,0,1,0,0,0,0,0,0,3.1,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2553,2626,Year 2 Fall,153,2038,ENG 1,18,0,0,0,0,1,14.0,4.0,11.0,0,0,0,0,0,1,1,3,2.412,0,29.0,44.4775480554501,12.0,0.0,1,1,1,0,0,0,0,1
2554,2629,Year 2 Fall,121,9014,ENG 1,18,0,0,0,0,0,31.5,4.0,17.0,0,0,0,1,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
2555,2636,Year 2 Fall,162,1938,ENG 1,17,0,0,0,0,0,20.0,4.0,9.0,1,0,0,0,0,0,1,4,,1,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0
2557,2642,Year 2 Fall,158,1672,ENG 1,20,1,0,0,0,0,30.5,2.70491803278689,15.0,0,0,0,1,0,0,1,3,,1,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
2558,2643,Year 2 Fall,138,1900,ENG 1,21,1,0,0,0,0,34.5,4.0,16.0,0,0,0,1,0,0,1,4,3.9,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2559,2646,Year 2 Fall,160,2321,ENG 1,20,0,0,0,0,0,21.5,3.48837209302326,14.0,0,0,0,1,0,0,1,4,,1,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
2560,2654,Year 2 Fall,146,2001,ENG 1,18,0,0,0,0,0,38.0,2.94736842105263,8.0,0,0,0,0,0,0,0,0,2.64,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2561,2670,Year 2 Fall,158,1672,ENG 1,18,1,0,0,0,1,10.0,4.0,17.0,0,0,0,0,0,0,1,3,3.75,1,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0
2562,2673,Year 2 Fall,159,8975,ENG 1,19,0,0,0,0,0,28.0,2.96428571428571,14.0,0,0,0,0,1,0,0,1,3.34,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
2563,2684,Year 2 Fall,125,1833,ENG 1,18,0,0,0,0,1,0.0,,10.0,0,1,0,0,0,0,1,3,2.25,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0
2564,2690,Year 2 Fall,143,9412,ENG 1,20,0,0,0,0,0,22.0,3.09090909090909,13.0,0,0,0,0,0,0,1,3,3.1,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2565,2705,Year 2 Fall,143,9412,ENG 1,19,1,0,0,0,0,41.0,4.0,17.5,0,0,0,1,0,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
2566,2706,Year 2 Fall,116,1612,ENG 1,21,0,0,0,0,1,6.0,4.0,15.0,0,0,0,0,0,1,1,4,,0,16.0,21.2172430555026,0.0,0.0,0,1,0,1,0,0,0,1
2567,2707,Year 2 Fall,143,9412,ENG 1,19,1,0,0,0,0,37.5,3.73333333333333,13.0,0,0,0,1,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
2568,2708,Year 2 Fall,223,8483,ENG 1,18,0,0,0,0,1,13.5,2.44444444444444,7.0,0,0,0,0,0,1,1,3,2.1,0,57.0,40.2328661106692,0.0,0.0,1,1,1,0,1,0,0,0
2569,2715,Year 2 Fall,117,9589,ENG 1,18,0,0,0,0,1,0.0,,15.0,0,1,0,0,0,0,1,4,3.7,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0
2570,2719,Year 2 Fall,154,2019,ENG 1,18,0,0,0,0,0,6.0,4.0,17.0,0,1,0,0,0,1,1,4,3.75,0,17.0,20.3838647220532,0.0,0.0,1,1,0,1,0,0,0,1
2571,2722,Year 2 Fall,158,1672,ENG 1,28,0,0,0,0,0,20.0,3.0,16.0,0,0,0,0,0,0,1,3,,1,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
2572,2723,Year 2 Fall,154,2019,ENG 1,17,1,0,0,0,0,6.0,4.0,17.0,0,1,0,0,0,1,1,4,3.88,0,23.0,26.6922630558411,0.0,0.0,1,1,1,0,1,0,0,0
2573,2732,Year 2 Fall,131,1833,ENG 1,18,0,0,0,0,0,3.0,4.0,16.0,0,1,1,0,0,0,1,3,3.75,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
2574,2733,Year 2 Fall,130,2017,ENG 1,19,1,0,0,0,0,35.0,3.82857142857143,12.5,0,0,0,1,0,0,1,3,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
2575,2737,Year 2 Fall,219,2350,ENG 1,18,1,0,0,0,1,17.0,1.94117647058824,9.0,0,0,1,0,0,1,1,2,2.82,0,42.0,45.4984030555354,4.0,0.0,1,1,0,1,0,1,0,0
2576,2738,Year 2 Fall,141,5224,ENG 1,18,1,0,0,0,1,0.0,,11.0,0,1,0,0,0,1,0,0,0.0,0,19.0,21.8874783334467,7.0,0.0,1,0,1,0,0,0,0,1
2577,2746,Year 2 Fall,224,2358,ENG 1,19,0,0,0,0,1,12.0,3.5,18.0,0,0,0,0,0,0,1,3,4.0,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
2578,2748,Year 2 Fall,124,4776,ENG 1,18,0,0,0,0,1,0.0,,13.0,0,1,0,0,0,0,1,3,3.4,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0
2579,2751,Year 2 Fall,145,1953,ENG 1,19,0,0,0,0,0,31.0,3.29032258064516,15.0,0,0,0,0,1,0,1,4,,0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0
2580,2756,Year 2 Fall,214,1515,ENG 1,18,1,0,0,0,1,46.0,2.69565217391304,17.0,0,0,0,0,0,1,0,1,2.9,0,21.0,19.6545300000906,6.0,0.0,1,1,0,1,0,1,0,0
2581,2762,Year 2 Fall,154,2019,ENG 1,45,0,0,0,1,0,38.5,3.8961038961039,11.0,0,0,0,0,0,1,1,4,3.0,0,23.0,26.1341816665729,1.0,1.0,1,1,0,1,0,0,1,0
2582,2767,Year 2 Fall,130,2017,ENG 1,18,0,0,0,0,1,22.0,2.54545454545455,0.0,0,0,0,0,0,0,0,0,2.51,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
2583,2770,Year 2 Fall,157,9569,ENG 1,19,0,0,0,0,1,3.0,4.0,18.0,0,1,0,0,0,0,1,4,3.67,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2584,2778,Year 2 Fall,147,2351,ENG 1,27,1,0,0,0,1,14.0,3.14285714285714,9.0,0,0,0,0,0,1,1,3,3.2,0,10.0,8.0351472222805,0.0,1.0,1,1,1,0,0,0,1,0
2585,2779,Year 2 Fall,153,2038,ENG 1,30,1,0,0,0,0,10.0,3.5,6.0,0,0,0,0,0,1,1,2,,0,8.0,14.4039905554718,1.0,1.0,0,1,1,0,1,0,0,0
2586,2785,Year 2 Fall,144,1658,ENG 1,18,0,0,0,0,0,3.0,4.0,18.0,0,1,0,0,0,0,1,4,3.39,0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0
2587,2786,Year 2 Fall,159,8975,ENG 1,20,1,0,0,0,0,28.5,3.28070175438596,15.5,0,0,0,1,0,0,1,3,3.0,1,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0
2588,2790,Year 2 Fall,215,9935,ENG 1,17,0,0,0,0,0,5.0,4.0,10.0,0,1,0,0,0,1,1,3,2.7,0,33.0,20.236855277684,5.0,0.0,1,1,0,1,0,0,0,1
2589,2791,Year 2 Fall,162,1938,ENG 1,18,1,0,0,0,0,10.0,3.0,4.0,0,0,0,0,0,0,0,0,2.7,1,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1
2590,2792,Year 2 Fall,216,8605,ENG 1,31,1,0,0,0,1,15.0,3.66666666666667,12.0,0,0,0,0,0,1,1,3,,0,26.0,22.5359272221062,4.0,0.0,0,1,1,0,0,0,0,1
